,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
141,141,307662199,307662242,1,22,52,2022-01-01 22:52:00,"[307662199, 307662198, 307661801, 307662284, 309450366, 307662242]",2022-01-01 22:52:37.100,37.1,"{307662199: '2022-01-01 22:52:00', 307662198: '2022-01-01 22:52:07', 307661801: '2022-01-01 22:52:14', 307662284: '2022-01-01 22:52:22', 309450366: '2022-01-01 22:52:29', 307662242: '2022-01-01 22:52:37'}"
142,142,306221807,280324485,1,20,1,2022-01-01 20:01:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485]",2022-01-01 20:06:32.800,332.8,"{306221807: '2022-01-01 20:01:00', 306221765: '2022-01-01 20:01:23', 306225000: '2022-01-01 20:01:47', 306224552: '2022-01-01 20:02:11', 306225009: '2022-01-01 20:02:35', 306225011: '2022-01-01 20:02:58', 306225115: '2022-01-01 20:03:22', 306221900: '2022-01-01 20:03:46', 306222385: '2022-01-01 20:04:10', 306222128: '2022-01-01 20:04:33', 307662242: '2022-01-01 20:04:57', 309450366: '2022-01-01 20:05:21', 307662284: '2022-01-01 20:05:45', 307662889: '2022-01-01 20:06:09', 280324485: '2022-01-01 20:06:32'}"
143,143,1479963453,290333858,1,23,7,2022-01-01 23:07:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 290333858]",2022-01-01 23:15:09.300,489.3,"{1479963453: '2022-01-01 23:07:00', 309441562: '2022-01-01 23:07:24', 309441547: '2022-01-01 23:07:48', 306221950: '2022-01-01 23:08:13', 399384843: '2022-01-01 23:08:37', 306221941: '2022-01-01 23:09:02', 306222676: '2022-01-01 23:09:26', 306221960: '2022-01-01 23:09:51', 306221900: '2022-01-01 23:10:15', 306222385: '2022-01-01 23:10:40', 306222128: '2022-01-01 23:11:04', 307662242: '2022-01-01 23:11:29', 309450366: '2022-01-01 23:11:53', 307662284: '2022-01-01 23:12:18', 307662889: '2022-01-01 23:12:42', 307663269: '2022-01-01 23:13:06', 304525639: '2022-01-01 23:13:31', 290333444: '2022-01-01 23:13:55', 290333443: '2022-01-01 23:14:20', 307664257: '2022-01-01 23:14:44', 290333858: '2022-01-01 23:15:09'}"
144,144,306224552,290333400,1,11,43,2022-01-01 11:43:00,"[306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 11:48:31.300,331.3,"{306224552: '2022-01-01 11:43:00', 306225009: '2022-01-01 11:43:23', 306225011: '2022-01-01 11:43:47', 306225115: '2022-01-01 11:44:10', 306221900: '2022-01-01 11:44:34', 306222385: '2022-01-01 11:44:58', 306222128: '2022-01-01 11:45:21', 307662242: '2022-01-01 11:45:45', 309450366: '2022-01-01 11:46:09', 307662284: '2022-01-01 11:46:32', 307662889: '2022-01-01 11:46:56', 307663269: '2022-01-01 11:47:20', 304525639: '2022-01-01 11:47:43', 290333444: '2022-01-01 11:48:07', 290333400: '2022-01-01 11:48:31'}"
145,145,306221671,307664242,1,11,58,2022-01-01 11:58:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242]",2022-01-01 12:04:35.900,395.9,"{306221671: '2022-01-01 11:58:00', 306221807: '2022-01-01 11:58:19', 306221765: '2022-01-01 11:58:39', 306225000: '2022-01-01 11:58:59', 306224552: '2022-01-01 11:59:19', 306225009: '2022-01-01 11:59:38', 306225011: '2022-01-01 11:59:58', 306225115: '2022-01-01 12:00:18', 306221900: '2022-01-01 12:00:38', 306222385: '2022-01-01 12:00:58', 306222128: '2022-01-01 12:01:17', 307662242: '2022-01-01 12:01:37', 309450366: '2022-01-01 12:01:57', 307662284: '2022-01-01 12:02:17', 307662889: '2022-01-01 12:02:37', 307663269: '2022-01-01 12:02:56', 304525639: '2022-01-01 12:03:16', 290333444: '2022-01-01 12:03:36', 290333443: '2022-01-01 12:03:56', 307664257: '2022-01-01 12:04:16', 307664242: '2022-01-01 12:04:35'}"
146,146,307662198,7756059875,1,0,21,2022-01-01 00:21:00,"[307662198, 307661801, 307662149, 7756059875]",2022-01-01 00:21:39.700,39.7,"{307662198: '2022-01-01 00:21:00', 307661801: '2022-01-01 00:21:13', 307662149: '2022-01-01 00:21:26', 7756059875: '2022-01-01 00:21:39'}"
147,147,309441548,308304288,1,8,16,2022-01-01 08:16:00,"[309441548, 308304289, 308304288]",2022-01-01 08:17:34.500,94.5,"{309441548: '2022-01-01 08:16:00', 308304289: '2022-01-01 08:16:47', 308304288: '2022-01-01 08:17:34'}"
148,148,306221653,306221765,1,20,25,2022-01-01 20:25:00,"[306221653, 306225000, 306221765]",2022-01-01 20:25:24.400,24.4,"{306221653: '2022-01-01 20:25:00', 306225000: '2022-01-01 20:25:12', 306221765: '2022-01-01 20:25:24'}"
149,149,306221950,306221950,1,16,26,2022-01-01 16:26:00,[306221950],2022-01-01 16:26:00.000,0.0,{306221950: Timestamp('2022-01-01 16:26:00')}
150,150,7756059875,7756059834,1,10,33,2022-01-01 10:33:00,"[7756059875, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 10:33:47.100,47.1,"{7756059875: '2022-01-01 10:33:00', 307662149: '2022-01-01 10:33:11', 7756059845: '2022-01-01 10:33:23', 7756059836: '2022-01-01 10:33:35', 7756059834: '2022-01-01 10:33:47'}"
151,151,307664257,307662149,1,6,13,2022-01-01 06:13:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 307662149]",2022-01-01 06:17:10.700,250.7,"{307664257: '2022-01-01 06:13:00', 290333443: '2022-01-01 06:13:31', 290333444: '2022-01-01 06:14:02', 304525639: '2022-01-01 06:14:34', 307663269: '2022-01-01 06:15:05', 307662889: '2022-01-01 06:15:36', 307662284: '2022-01-01 06:16:08', 307661801: '2022-01-01 06:16:39', 307662149: '2022-01-01 06:17:10'}"
152,152,306225000,280324476,1,21,41,2022-01-01 21:41:00,"[306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324476]",2022-01-01 21:46:47.200,347.2,"{306225000: '2022-01-01 21:41:00', 306224552: '2022-01-01 21:41:26', 306225009: '2022-01-01 21:41:53', 306225011: '2022-01-01 21:42:20', 306225115: '2022-01-01 21:42:46', 306221900: '2022-01-01 21:43:13', 306222385: '2022-01-01 21:43:40', 306222128: '2022-01-01 21:44:06', 307662242: '2022-01-01 21:44:33', 309450366: '2022-01-01 21:45:00', 307662284: '2022-01-01 21:45:27', 307662889: '2022-01-01 21:45:53', 280324485: '2022-01-01 21:46:20', 280324476: '2022-01-01 21:46:47'}"
153,153,307662149,354863048,1,3,25,2022-01-01 03:25:00,"[307662149, 307661801, 307662198, 354863048]",2022-01-01 03:25:28.200,28.2,"{307662149: '2022-01-01 03:25:00', 307661801: '2022-01-01 03:25:09', 307662198: '2022-01-01 03:25:18', 354863048: '2022-01-01 03:25:28'}"
154,154,291556214,306221802,1,2,28,2022-01-01 02:28:00,"[291556214, 297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802]",2022-01-01 02:34:27.100,387.1,"{291556214: '2022-01-01 02:28:00', 297675884: '2022-01-01 02:28:24', 307663269: '2022-01-01 02:28:48', 307662889: '2022-01-01 02:29:12', 307662284: '2022-01-01 02:29:36', 309450366: '2022-01-01 02:30:00', 307662242: '2022-01-01 02:30:25', 306222128: '2022-01-01 02:30:49', 306222385: '2022-01-01 02:31:13', 306221900: '2022-01-01 02:31:37', 306225115: '2022-01-01 02:32:01', 306225011: '2022-01-01 02:32:26', 306221653: '2022-01-01 02:32:50', 306225000: '2022-01-01 02:33:14', 306221765: '2022-01-01 02:33:38', 306221807: '2022-01-01 02:34:02', 306221802: '2022-01-01 02:34:27'}"
155,155,306221765,290333444,1,16,44,2022-01-01 16:44:00,"[306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444]",2022-01-01 16:49:31.400,331.4,"{306221765: '2022-01-01 16:44:00', 306225000: '2022-01-01 16:44:23', 306221653: '2022-01-01 16:44:47', 306225011: '2022-01-01 16:45:11', 306225115: '2022-01-01 16:45:34', 306221900: '2022-01-01 16:45:58', 306222385: '2022-01-01 16:46:22', 306222128: '2022-01-01 16:46:45', 307662242: '2022-01-01 16:47:09', 309450366: '2022-01-01 16:47:33', 307662284: '2022-01-01 16:47:56', 307662889: '2022-01-01 16:48:20', 307663269: '2022-01-01 16:48:44', 304525639: '2022-01-01 16:49:07', 290333444: '2022-01-01 16:49:31'}"
156,156,306221960,307664334,1,3,54,2022-01-01 03:54:00,"[306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242, 307664334]",2022-01-01 03:59:26.700,326.7,"{306221960: '2022-01-01 03:54:00', 306221900: '2022-01-01 03:54:23', 306222385: '2022-01-01 03:54:46', 306222128: '2022-01-01 03:55:10', 307662242: '2022-01-01 03:55:33', 309450366: '2022-01-01 03:55:56', 307662284: '2022-01-01 03:56:20', 307662889: '2022-01-01 03:56:43', 307663269: '2022-01-01 03:57:06', 304525639: '2022-01-01 03:57:30', 290333444: '2022-01-01 03:57:53', 290333443: '2022-01-01 03:58:16', 307664257: '2022-01-01 03:58:40', 307664242: '2022-01-01 03:59:03', 307664334: '2022-01-01 03:59:26'}"
157,157,307662284,309450366,1,0,21,2022-01-01 00:21:00,"[307662284, 309450366]",2022-01-01 00:21:12.400,12.4,"{307662284: '2022-01-01 00:21:00', 309450366: '2022-01-01 00:21:12'}"
158,158,306221765,290333443,1,2,7,2022-01-01 02:07:00,"[306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 02:12:34.300,334.3,"{306221765: '2022-01-01 02:07:00', 306225000: '2022-01-01 02:07:22', 306221653: '2022-01-01 02:07:44', 306225011: '2022-01-01 02:08:06', 306225115: '2022-01-01 02:08:29', 306221900: '2022-01-01 02:08:51', 306222385: '2022-01-01 02:09:13', 306222128: '2022-01-01 02:09:36', 307662242: '2022-01-01 02:09:58', 309450366: '2022-01-01 02:10:20', 307662284: '2022-01-01 02:10:42', 307662889: '2022-01-01 02:11:05', 307663269: '2022-01-01 02:11:27', 304525639: '2022-01-01 02:11:49', 290333444: '2022-01-01 02:12:12', 290333443: '2022-01-01 02:12:34'}"
159,159,306221671,3023405360,1,18,18,2022-01-01 18:18:00,"[306221671, 306221807, 306221765, 3023405360]",2022-01-01 18:18:32.100,32.1,"{306221671: '2022-01-01 18:18:00', 306221807: '2022-01-01 18:18:10', 306221765: '2022-01-01 18:18:21', 3023405360: '2022-01-01 18:18:32'}"
160,160,290333400,306225115,1,7,20,2022-01-01 07:20:00,"[290333400, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115]",2022-01-01 07:24:52.600,292.6,"{290333400: '2022-01-01 07:20:00', 290333444: '2022-01-01 07:20:26', 304525639: '2022-01-01 07:20:53', 307663269: '2022-01-01 07:21:19', 307662889: '2022-01-01 07:21:46', 307662284: '2022-01-01 07:22:13', 309450366: '2022-01-01 07:22:39', 307662242: '2022-01-01 07:23:06', 306222128: '2022-01-01 07:23:32', 306222385: '2022-01-01 07:23:59', 306221900: '2022-01-01 07:24:26', 306225115: '2022-01-01 07:24:52'}"
161,161,307663269,306222383,1,22,14,2022-01-01 22:14:00,"[307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306222383]",2022-01-01 22:18:09.400,249.4,"{307663269: '2022-01-01 22:14:00', 307662889: '2022-01-01 22:14:35', 307662284: '2022-01-01 22:15:11', 309450366: '2022-01-01 22:15:46', 307662242: '2022-01-01 22:16:22', 306222128: '2022-01-01 22:16:58', 306222385: '2022-01-01 22:17:33', 306222383: '2022-01-01 22:18:09'}"
162,162,306221765,1633571571,1,10,4,2022-01-01 10:04:00,"[306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571]",2022-01-01 10:05:26.300,86.3,"{306221765: '2022-01-01 10:04:00', 306225000: '2022-01-01 10:04:09', 306221653: '2022-01-01 10:04:19', 306225011: '2022-01-01 10:04:28', 306225115: '2022-01-01 10:04:38', 306221900: '2022-01-01 10:04:47', 306222385: '2022-01-01 10:04:57', 306222128: '2022-01-01 10:05:07', 309450229: '2022-01-01 10:05:16', 1633571571: '2022-01-01 10:05:26'}"
163,163,2586413037,306221807,1,4,8,2022-01-01 04:08:00,"[2586413037, 306221941, 306222676, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807]",2022-01-01 04:09:32.600,92.6,"{2586413037: '2022-01-01 04:08:00', 306221941: '2022-01-01 04:08:10', 306222676: '2022-01-01 04:08:20', 306225115: '2022-01-01 04:08:30', 306225011: '2022-01-01 04:08:41', 306225009: '2022-01-01 04:08:51', 306224552: '2022-01-01 04:09:01', 306225000: '2022-01-01 04:09:12', 306221765: '2022-01-01 04:09:22', 306221807: '2022-01-01 04:09:32'}"
164,164,399384843,7756059834,1,12,39,2022-01-01 12:39:00,"[399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 12:40:37.200,97.2,"{399384843: '2022-01-01 12:39:00', 306221941: '2022-01-01 12:39:06', 306222676: '2022-01-01 12:39:13', 306221960: '2022-01-01 12:39:20', 306221900: '2022-01-01 12:39:27', 306222385: '2022-01-01 12:39:34', 306222128: '2022-01-01 12:39:41', 307662242: '2022-01-01 12:39:48', 309450366: '2022-01-01 12:39:55', 307662284: '2022-01-01 12:40:02', 307661801: '2022-01-01 12:40:09', 307662149: '2022-01-01 12:40:16', 7756059845: '2022-01-01 12:40:23', 7756059836: '2022-01-01 12:40:30', 7756059834: '2022-01-01 12:40:37'}"
165,165,290333400,308304288,1,3,48,2022-01-01 03:48:00,"[290333400, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 03:54:32.500,392.5,"{290333400: '2022-01-01 03:48:00', 290333444: '2022-01-01 03:48:19', 304525639: '2022-01-01 03:48:39', 307663269: '2022-01-01 03:48:58', 307662889: '2022-01-01 03:49:18', 307662284: '2022-01-01 03:49:38', 309450366: '2022-01-01 03:49:57', 307662242: '2022-01-01 03:50:17', 306222128: '2022-01-01 03:50:37', 306222385: '2022-01-01 03:50:56', 306221900: '2022-01-01 03:51:16', 306225115: '2022-01-01 03:51:35', 306225011: '2022-01-01 03:51:55', 306221653: '2022-01-01 03:52:15', 306225000: '2022-01-01 03:52:34', 306221765: '2022-01-01 03:52:54', 306221807: '2022-01-01 03:53:14', 306221802: '2022-01-01 03:53:33', 306221804: '2022-01-01 03:53:53', 308304289: '2022-01-01 03:54:12', 308304288: '2022-01-01 03:54:32'}"
166,166,306221802,2586413037,1,14,7,2022-01-01 14:07:00,"[306221802, 3023405356, 306221950, 399384843, 306221941, 2586413037]",2022-01-01 14:08:42.600,102.6,"{306221802: '2022-01-01 14:07:00', 3023405356: '2022-01-01 14:07:20', 306221950: '2022-01-01 14:07:41', 399384843: '2022-01-01 14:08:01', 306221941: '2022-01-01 14:08:22', 2586413037: '2022-01-01 14:08:42'}"
167,167,307664334,306226719,1,20,39,2022-01-01 20:39:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719]",2022-01-01 20:44:21.000,321.0,"{307664334: '2022-01-01 20:39:00', 307664242: '2022-01-01 20:39:24', 307664257: '2022-01-01 20:39:49', 290333443: '2022-01-01 20:40:14', 290333444: '2022-01-01 20:40:38', 304525639: '2022-01-01 20:41:03', 307663269: '2022-01-01 20:41:28', 307662889: '2022-01-01 20:41:52', 307662284: '2022-01-01 20:42:17', 309450366: '2022-01-01 20:42:42', 307662242: '2022-01-01 20:43:06', 306222128: '2022-01-01 20:43:31', 309450229: '2022-01-01 20:43:56', 306226719: '2022-01-01 20:44:21'}"
168,168,306221671,306221653,1,11,42,2022-01-01 11:42:00,"[306221671, 306221807, 306221765, 306225000, 306221653]",2022-01-01 11:42:45.200,45.2,"{306221671: '2022-01-01 11:42:00', 306221807: '2022-01-01 11:42:11', 306221765: '2022-01-01 11:42:22', 306225000: '2022-01-01 11:42:33', 306221653: '2022-01-01 11:42:45'}"
169,169,291556214,309441562,1,5,14,2022-01-01 05:14:00,"[291556214, 297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 05:20:36.700,396.7,"{291556214: '2022-01-01 05:14:00', 297675884: '2022-01-01 05:14:23', 307663269: '2022-01-01 05:14:46', 307662889: '2022-01-01 05:15:10', 307662284: '2022-01-01 05:15:33', 309450366: '2022-01-01 05:15:56', 307662242: '2022-01-01 05:16:20', 306222128: '2022-01-01 05:16:43', 306222385: '2022-01-01 05:17:06', 306221900: '2022-01-01 05:17:30', 306221960: '2022-01-01 05:17:53', 306222676: '2022-01-01 05:18:16', 306221941: '2022-01-01 05:18:40', 399384843: '2022-01-01 05:19:03', 306221950: '2022-01-01 05:19:26', 309441547: '2022-01-01 05:19:50', 309441548: '2022-01-01 05:20:13', 309441562: '2022-01-01 05:20:36'}"
170,170,3023405360,1479963453,1,21,40,2022-01-01 21:40:00,"[3023405360, 306221765, 306221807, 306221802, 3023405356, 306221950, 309441547, 309441548, 309441562, 1479963453]",2022-01-01 21:43:31.300,211.3,"{3023405360: '2022-01-01 21:40:00', 306221765: '2022-01-01 21:40:23', 306221807: '2022-01-01 21:40:46', 306221802: '2022-01-01 21:41:10', 3023405356: '2022-01-01 21:41:33', 306221950: '2022-01-01 21:41:57', 309441547: '2022-01-01 21:42:20', 309441548: '2022-01-01 21:42:44', 309441562: '2022-01-01 21:43:07', 1479963453: '2022-01-01 21:43:31'}"
171,171,307662238,306221671,1,0,59,2022-01-01 00:59:00,"[307662238, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807, 306221671]",2022-01-01 01:01:04.000,124.0,"{307662238: '2022-01-01 00:59:00', 354863308: '2022-01-01 00:59:08', 1633571571: '2022-01-01 00:59:17', 309450229: '2022-01-01 00:59:26', 306222128: '2022-01-01 00:59:35', 306222385: '2022-01-01 00:59:44', 306221900: '2022-01-01 00:59:53', 306225115: '2022-01-01 01:00:02', 306225011: '2022-01-01 01:00:10', 306225009: '2022-01-01 01:00:19', 306224552: '2022-01-01 01:00:28', 306225000: '2022-01-01 01:00:37', 306221765: '2022-01-01 01:00:46', 306221807: '2022-01-01 01:00:55', 306221671: '2022-01-01 01:01:04'}"
172,172,306225115,306221653,1,12,17,2022-01-01 12:17:00,"[306225115, 306225011, 306221653]",2022-01-01 12:17:18.000,18.0,"{306225115: '2022-01-01 12:17:00', 306225011: '2022-01-01 12:17:09', 306221653: '2022-01-01 12:17:18'}"
173,173,309450340,306221802,1,5,39,2022-01-01 05:39:00,"[309450340, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802]",2022-01-01 05:40:57.200,117.2,"{309450340: '2022-01-01 05:39:00', 1633571571: '2022-01-01 05:39:09', 309450229: '2022-01-01 05:39:19', 306222128: '2022-01-01 05:39:29', 306222385: '2022-01-01 05:39:39', 306221900: '2022-01-01 05:39:48', 306225115: '2022-01-01 05:39:58', 306225011: '2022-01-01 05:40:08', 306221653: '2022-01-01 05:40:18', 306225000: '2022-01-01 05:40:27', 306221765: '2022-01-01 05:40:37', 306221807: '2022-01-01 05:40:47', 306221802: '2022-01-01 05:40:57'}"
174,174,309450344,307663269,1,7,45,2022-01-01 07:45:00,"[309450344, 309450340, 1633571571, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269]",2022-01-01 07:49:16.100,256.1,"{309450344: '2022-01-01 07:45:00', 309450340: '2022-01-01 07:45:28', 1633571571: '2022-01-01 07:45:56', 309450229: '2022-01-01 07:46:25', 306222128: '2022-01-01 07:46:53', 307662242: '2022-01-01 07:47:22', 309450366: '2022-01-01 07:47:50', 307662284: '2022-01-01 07:48:19', 307662889: '2022-01-01 07:48:47', 307663269: '2022-01-01 07:49:16'}"
175,175,306219024,304525639,1,16,53,2022-01-01 16:53:00,"[306219024, 306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639]",2022-01-01 17:00:54.100,474.1,"{306219024: '2022-01-01 16:53:00', 306218723: '2022-01-01 16:53:43', 306222462: '2022-01-01 16:54:26', 306226719: '2022-01-01 16:55:09', 309450229: '2022-01-01 16:55:52', 306222128: '2022-01-01 16:56:35', 307662242: '2022-01-01 16:57:18', 309450366: '2022-01-01 16:58:01', 307662284: '2022-01-01 16:58:44', 307662889: '2022-01-01 16:59:27', 307663269: '2022-01-01 17:00:11', 304525639: '2022-01-01 17:00:54'}"
