,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
1227,1227,307662242,291556214,1,1,53,2022-01-01 01:53:00,"[307662242, 309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 01:57:40.600,280.6,"{307662242: '2022-01-01 01:53:00', 309450366: '2022-01-01 01:53:46', 307662284: '2022-01-01 01:54:33', 307662889: '2022-01-01 01:55:20', 307663269: '2022-01-01 01:56:07', 297675884: '2022-01-01 01:56:53', 291556214: '2022-01-01 01:57:40'}"
1228,1228,308304288,280324491,1,13,23,2022-01-01 13:23:00,"[308304288, 308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 13:29:35.300,395.3,"{308304288: '2022-01-01 13:23:00', 308304289: '2022-01-01 13:23:21', 306221804: '2022-01-01 13:23:43', 306221802: '2022-01-01 13:24:05', 306221807: '2022-01-01 13:24:27', 306221765: '2022-01-01 13:24:49', 306225000: '2022-01-01 13:25:11', 306221653: '2022-01-01 13:25:33', 306225011: '2022-01-01 13:25:55', 306225115: '2022-01-01 13:26:17', 306221900: '2022-01-01 13:26:39', 306222385: '2022-01-01 13:27:01', 306222128: '2022-01-01 13:27:23', 307662242: '2022-01-01 13:27:45', 309450366: '2022-01-01 13:28:07', 307662284: '2022-01-01 13:28:29', 307662889: '2022-01-01 13:28:51', 280324485: '2022-01-01 13:29:13', 280324491: '2022-01-01 13:29:35'}"
1229,1229,306222128,291556214,1,12,6,2022-01-01 12:06:00,"[306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 12:10:50.000,290.0,"{306222128: '2022-01-01 12:06:00', 307662242: '2022-01-01 12:06:41', 309450366: '2022-01-01 12:07:22', 307662284: '2022-01-01 12:08:04', 307662889: '2022-01-01 12:08:45', 307663269: '2022-01-01 12:09:27', 297675884: '2022-01-01 12:10:08', 291556214: '2022-01-01 12:10:50'}"
1230,1230,1633571571,306221960,1,7,59,2022-01-01 07:59:00,"[1633571571, 309450229, 306222128, 306222385, 306221900, 306221960]",2022-01-01 07:59:30.800,30.8,"{1633571571: '2022-01-01 07:59:00', 309450229: '2022-01-01 07:59:06', 306222128: '2022-01-01 07:59:12', 306222385: '2022-01-01 07:59:18', 306221900: '2022-01-01 07:59:24', 306221960: '2022-01-01 07:59:30'}"
1231,1231,304525639,290333400,1,2,43,2022-01-01 02:43:00,"[304525639, 290333444, 290333400]",2022-01-01 02:43:26.100,26.1,"{304525639: '2022-01-01 02:43:00', 290333444: '2022-01-01 02:43:13', 290333400: '2022-01-01 02:43:26'}"
1232,1232,307664334,1633571571,1,14,35,2022-01-01 14:35:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571]",2022-01-01 14:40:21.500,321.5,"{307664334: '2022-01-01 14:35:00', 307664242: '2022-01-01 14:35:24', 307664257: '2022-01-01 14:35:49', 290333443: '2022-01-01 14:36:14', 290333444: '2022-01-01 14:36:38', 304525639: '2022-01-01 14:37:03', 307663269: '2022-01-01 14:37:28', 307662889: '2022-01-01 14:37:53', 307662284: '2022-01-01 14:38:17', 309450366: '2022-01-01 14:38:42', 307662242: '2022-01-01 14:39:07', 306222128: '2022-01-01 14:39:32', 309450229: '2022-01-01 14:39:56', 1633571571: '2022-01-01 14:40:21'}"
1233,1233,306222385,306222383,1,6,30,2022-01-01 06:30:00,"[306222385, 306222383]",2022-01-01 06:30:09.200,9.2,"{306222385: '2022-01-01 06:30:00', 306222383: '2022-01-01 06:30:09'}"
1234,1234,306222383,307663269,1,4,18,2022-01-01 04:18:00,"[306222383, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269]",2022-01-01 04:22:09.400,249.4,"{306222383: '2022-01-01 04:18:00', 306222385: '2022-01-01 04:18:35', 306222128: '2022-01-01 04:19:11', 307662242: '2022-01-01 04:19:46', 309450366: '2022-01-01 04:20:22', 307662284: '2022-01-01 04:20:58', 307662889: '2022-01-01 04:21:33', 307663269: '2022-01-01 04:22:09'}"
1235,1235,306221653,306221765,1,2,23,2022-01-01 02:23:00,"[306221653, 306225000, 306221765]",2022-01-01 02:23:24.400,24.4,"{306221653: '2022-01-01 02:23:00', 306225000: '2022-01-01 02:23:12', 306221765: '2022-01-01 02:23:24'}"
1236,1236,307664334,306221807,1,13,50,2022-01-01 13:50:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807]",2022-01-01 13:56:32.700,392.7,"{307664334: '2022-01-01 13:50:00', 307664242: '2022-01-01 13:50:19', 307664257: '2022-01-01 13:50:39', 290333443: '2022-01-01 13:50:58', 290333444: '2022-01-01 13:51:18', 304525639: '2022-01-01 13:51:38', 307663269: '2022-01-01 13:51:57', 307662889: '2022-01-01 13:52:17', 307662284: '2022-01-01 13:52:37', 309450366: '2022-01-01 13:52:56', 307662242: '2022-01-01 13:53:16', 306222128: '2022-01-01 13:53:35', 306222385: '2022-01-01 13:53:55', 306221900: '2022-01-01 13:54:15', 306225115: '2022-01-01 13:54:34', 306225011: '2022-01-01 13:54:54', 306225009: '2022-01-01 13:55:14', 306224552: '2022-01-01 13:55:33', 306225000: '2022-01-01 13:55:53', 306221765: '2022-01-01 13:56:13', 306221807: '2022-01-01 13:56:32'}"
1237,1237,7756059845,307662149,1,6,47,2022-01-01 06:47:00,"[7756059845, 307662149]",2022-01-01 06:47:11.800,11.8,"{7756059845: '2022-01-01 06:47:00', 307662149: '2022-01-01 06:47:11'}"
1238,1238,307662284,306225000,1,8,33,2022-01-01 08:33:00,"[307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 08:34:42.000,102.0,"{307662284: '2022-01-01 08:33:00', 309450366: '2022-01-01 08:33:10', 307662242: '2022-01-01 08:33:20', 306222128: '2022-01-01 08:33:30', 306222385: '2022-01-01 08:33:40', 306221900: '2022-01-01 08:33:51', 306225115: '2022-01-01 08:34:01', 306225011: '2022-01-01 08:34:11', 306225009: '2022-01-01 08:34:21', 306224552: '2022-01-01 08:34:31', 306225000: '2022-01-01 08:34:42'}"
1239,1239,306221950,280324485,1,14,59,2022-01-01 14:59:00,"[306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485]",2022-01-01 15:04:01.300,301.3,"{306221950: '2022-01-01 14:59:00', 399384843: '2022-01-01 14:59:25', 306221941: '2022-01-01 14:59:50', 306222676: '2022-01-01 15:00:15', 306221960: '2022-01-01 15:00:40', 306221900: '2022-01-01 15:01:05', 306222385: '2022-01-01 15:01:30', 306222128: '2022-01-01 15:01:55', 307662242: '2022-01-01 15:02:20', 309450366: '2022-01-01 15:02:45', 307662284: '2022-01-01 15:03:11', 307662889: '2022-01-01 15:03:36', 280324485: '2022-01-01 15:04:01'}"
1240,1240,290333443,307662149,1,10,46,2022-01-01 10:46:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 307662149]",2022-01-01 10:50:05.900,245.9,"{290333443: '2022-01-01 10:46:00', 290333444: '2022-01-01 10:46:35', 304525639: '2022-01-01 10:47:10', 307663269: '2022-01-01 10:47:45', 307662889: '2022-01-01 10:48:20', 307662284: '2022-01-01 10:48:55', 307661801: '2022-01-01 10:49:30', 307662149: '2022-01-01 10:50:05'}"
1241,1241,297675884,306224552,1,17,5,2022-01-01 17:05:00,"[297675884, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 17:10:05.200,305.2,"{297675884: '2022-01-01 17:05:00', 307663269: '2022-01-01 17:05:25', 307662889: '2022-01-01 17:05:50', 307662284: '2022-01-01 17:06:16', 309450366: '2022-01-01 17:06:41', 307662242: '2022-01-01 17:07:07', 306222128: '2022-01-01 17:07:32', 306222385: '2022-01-01 17:07:58', 306221900: '2022-01-01 17:08:23', 306225115: '2022-01-01 17:08:48', 306225011: '2022-01-01 17:09:14', 306225009: '2022-01-01 17:09:39', 306224552: '2022-01-01 17:10:05'}"
1242,1242,354863308,306224552,1,5,25,2022-01-01 05:25:00,"[354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 05:26:32.200,92.2,"{354863308: '2022-01-01 05:25:00', 1633571571: '2022-01-01 05:25:10', 309450229: '2022-01-01 05:25:20', 306222128: '2022-01-01 05:25:30', 306222385: '2022-01-01 05:25:40', 306221900: '2022-01-01 05:25:51', 306225115: '2022-01-01 05:26:01', 306225011: '2022-01-01 05:26:11', 306225009: '2022-01-01 05:26:21', 306224552: '2022-01-01 05:26:32'}"
1243,1243,306226719,307664242,1,20,16,2022-01-01 20:16:00,"[306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242]",2022-01-01 20:21:13.900,313.9,"{306226719: '2022-01-01 20:16:00', 309450229: '2022-01-01 20:16:26', 306222128: '2022-01-01 20:16:52', 307662242: '2022-01-01 20:17:18', 309450366: '2022-01-01 20:17:44', 307662284: '2022-01-01 20:18:10', 307662889: '2022-01-01 20:18:36', 307663269: '2022-01-01 20:19:03', 304525639: '2022-01-01 20:19:29', 290333444: '2022-01-01 20:19:55', 290333443: '2022-01-01 20:20:21', 307664257: '2022-01-01 20:20:47', 307664242: '2022-01-01 20:21:13'}"
1244,1244,307662238,307661801,1,7,23,2022-01-01 07:23:00,"[307662238, 354863048, 307662198, 307661801]",2022-01-01 07:23:32.200,32.2,"{307662238: '2022-01-01 07:23:00', 354863048: '2022-01-01 07:23:10', 307662198: '2022-01-01 07:23:21', 307661801: '2022-01-01 07:23:32'}"
1245,1245,399384843,306221804,1,17,12,2022-01-01 17:12:00,"[399384843, 306221950, 3023405356, 306221804]",2022-01-01 17:13:15.600,75.6,"{399384843: '2022-01-01 17:12:00', 306221950: '2022-01-01 17:12:25', 3023405356: '2022-01-01 17:12:50', 306221804: '2022-01-01 17:13:15'}"
1246,1246,290333443,306222385,1,2,34,2022-01-01 02:34:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 02:38:34.500,274.5,"{290333443: '2022-01-01 02:34:00', 290333444: '2022-01-01 02:34:30', 304525639: '2022-01-01 02:35:01', 307663269: '2022-01-01 02:35:31', 307662889: '2022-01-01 02:36:02', 307662284: '2022-01-01 02:36:32', 309450366: '2022-01-01 02:37:03', 307662242: '2022-01-01 02:37:33', 306222128: '2022-01-01 02:38:04', 306222385: '2022-01-01 02:38:34'}"
1247,1247,7756059834,354863048,1,14,44,2022-01-01 14:44:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662198, 354863048]",2022-01-01 14:44:47.100,47.1,"{7756059834: '2022-01-01 14:44:00', 7756059836: '2022-01-01 14:44:07', 7756059845: '2022-01-01 14:44:15', 307662149: '2022-01-01 14:44:23', 307661801: '2022-01-01 14:44:31', 307662198: '2022-01-01 14:44:39', 354863048: '2022-01-01 14:44:47'}"
1248,1248,309441548,354863048,1,9,16,2022-01-01 09:16:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 354863048]",2022-01-01 09:18:22.800,142.8,"{309441548: '2022-01-01 09:16:00', 309441562: '2022-01-01 09:16:10', 309441547: '2022-01-01 09:16:21', 306221950: '2022-01-01 09:16:32', 399384843: '2022-01-01 09:16:43', 306221941: '2022-01-01 09:16:54', 306222676: '2022-01-01 09:17:05', 306221960: '2022-01-01 09:17:16', 306221900: '2022-01-01 09:17:27', 306222385: '2022-01-01 09:17:38', 306222128: '2022-01-01 09:17:49', 307662242: '2022-01-01 09:18:00', 309450366: '2022-01-01 09:18:11', 354863048: '2022-01-01 09:18:22'}"
1249,1249,399384843,307664334,1,10,41,2022-01-01 10:41:00,"[399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242, 307664334]",2022-01-01 10:46:41.300,341.3,"{399384843: '2022-01-01 10:41:00', 306221941: '2022-01-01 10:41:20', 306222676: '2022-01-01 10:41:40', 306221960: '2022-01-01 10:42:00', 306221900: '2022-01-01 10:42:20', 306222385: '2022-01-01 10:42:40', 306222128: '2022-01-01 10:43:00', 307662242: '2022-01-01 10:43:20', 309450366: '2022-01-01 10:43:40', 307662284: '2022-01-01 10:44:00', 307662889: '2022-01-01 10:44:20', 307663269: '2022-01-01 10:44:40', 304525639: '2022-01-01 10:45:00', 290333444: '2022-01-01 10:45:20', 290333443: '2022-01-01 10:45:41', 307664257: '2022-01-01 10:46:01', 307664242: '2022-01-01 10:46:21', 307664334: '2022-01-01 10:46:41'}"
1250,1250,1633571571,306221804,1,10,51,2022-01-01 10:51:00,"[1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000, 306221765, 306221807, 306221802, 306221804]",2022-01-01 10:52:54.300,114.3,"{1633571571: '2022-01-01 10:51:00', 309450229: '2022-01-01 10:51:08', 306222128: '2022-01-01 10:51:17', 306222385: '2022-01-01 10:51:26', 306221900: '2022-01-01 10:51:35', 306225115: '2022-01-01 10:51:43', 306225011: '2022-01-01 10:51:52', 306225009: '2022-01-01 10:52:01', 306224552: '2022-01-01 10:52:10', 306225000: '2022-01-01 10:52:19', 306221765: '2022-01-01 10:52:27', 306221807: '2022-01-01 10:52:36', 306221802: '2022-01-01 10:52:45', 306221804: '2022-01-01 10:52:54'}"
1251,1251,307662238,307662284,1,0,2,2022-01-01 00:02:00,"[307662238, 354863048, 309450366, 307662284]",2022-01-01 00:02:40.700,40.7,"{307662238: '2022-01-01 00:02:00', 354863048: '2022-01-01 00:02:13', 309450366: '2022-01-01 00:02:27', 307662284: '2022-01-01 00:02:40'}"
1252,1252,308304288,309441562,1,1,2,2022-01-01 01:02:00,"[308304288, 308304289, 309441548, 309441562]",2022-01-01 01:03:36.400,96.4,"{308304288: '2022-01-01 01:02:00', 308304289: '2022-01-01 01:02:32', 309441548: '2022-01-01 01:03:04', 309441562: '2022-01-01 01:03:36'}"
1253,1253,306222676,306218723,1,4,27,2022-01-01 04:27:00,"[306222676, 306225115, 306225011, 306225009, 306224552, 306222462, 306218723]",2022-01-01 04:29:34.900,154.9,"{306222676: '2022-01-01 04:27:00', 306225115: '2022-01-01 04:27:25', 306225011: '2022-01-01 04:27:51', 306225009: '2022-01-01 04:28:17', 306224552: '2022-01-01 04:28:43', 306222462: '2022-01-01 04:29:09', 306218723: '2022-01-01 04:29:34'}"
1254,1254,290333858,354863308,1,23,10,2022-01-01 23:10:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 354863048, 307662238, 354863308]",2022-01-01 23:15:34.800,334.8,"{290333858: '2022-01-01 23:10:00', 307664257: '2022-01-01 23:10:30', 290333443: '2022-01-01 23:11:00', 290333444: '2022-01-01 23:11:31', 304525639: '2022-01-01 23:12:01', 307663269: '2022-01-01 23:12:32', 307662889: '2022-01-01 23:13:02', 307662284: '2022-01-01 23:13:33', 309450366: '2022-01-01 23:14:03', 354863048: '2022-01-01 23:14:33', 307662238: '2022-01-01 23:15:04', 354863308: '2022-01-01 23:15:34'}"
1255,1255,307662889,308304288,1,4,42,2022-01-01 04:42:00,"[307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 04:46:30.500,270.5,"{307662889: '2022-01-01 04:42:00', 307662284: '2022-01-01 04:42:16', 309450366: '2022-01-01 04:42:33', 307662242: '2022-01-01 04:42:50', 306222128: '2022-01-01 04:43:07', 306222385: '2022-01-01 04:43:24', 306221900: '2022-01-01 04:43:41', 306225115: '2022-01-01 04:43:58', 306225011: '2022-01-01 04:44:15', 306221653: '2022-01-01 04:44:32', 306225000: '2022-01-01 04:44:49', 306221765: '2022-01-01 04:45:05', 306221807: '2022-01-01 04:45:22', 306221802: '2022-01-01 04:45:39', 306221804: '2022-01-01 04:45:56', 308304289: '2022-01-01 04:46:13', 308304288: '2022-01-01 04:46:30'}"
1256,1256,354863048,2586413037,1,16,13,2022-01-01 16:13:00,"[354863048, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 2586413037]",2022-01-01 16:14:20.200,80.2,"{354863048: '2022-01-01 16:13:00', 309450366: '2022-01-01 16:13:08', 307662242: '2022-01-01 16:13:17', 306222128: '2022-01-01 16:13:26', 306222385: '2022-01-01 16:13:35', 306221900: '2022-01-01 16:13:44', 306221960: '2022-01-01 16:13:53', 306222676: '2022-01-01 16:14:02', 306221941: '2022-01-01 16:14:11', 2586413037: '2022-01-01 16:14:20'}"
1257,1257,307664334,306221765,1,14,36,2022-01-01 14:36:00,"[307664334, 307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765]",2022-01-01 14:42:22.200,382.2,"{307664334: '2022-01-01 14:36:00', 307664242: '2022-01-01 14:36:21', 307664257: '2022-01-01 14:36:42', 290333443: '2022-01-01 14:37:03', 290333444: '2022-01-01 14:37:24', 304525639: '2022-01-01 14:37:46', 307663269: '2022-01-01 14:38:07', 307662889: '2022-01-01 14:38:28', 307662284: '2022-01-01 14:38:49', 309450366: '2022-01-01 14:39:11', 307662242: '2022-01-01 14:39:32', 306222128: '2022-01-01 14:39:53', 306222385: '2022-01-01 14:40:14', 306221900: '2022-01-01 14:40:36', 306225115: '2022-01-01 14:40:57', 306225011: '2022-01-01 14:41:18', 306221653: '2022-01-01 14:41:39', 306225000: '2022-01-01 14:42:00', 306221765: '2022-01-01 14:42:22'}"
1258,1258,7756059836,307662242,1,11,49,2022-01-01 11:49:00,"[7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242]",2022-01-01 11:49:49.500,49.5,"{7756059836: '2022-01-01 11:49:00', 7756059845: '2022-01-01 11:49:08', 307662149: '2022-01-01 11:49:16', 307661801: '2022-01-01 11:49:24', 307662284: '2022-01-01 11:49:33', 309450366: '2022-01-01 11:49:41', 307662242: '2022-01-01 11:49:49'}"
1259,1259,1479963453,280324485,1,3,16,2022-01-01 03:16:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485]",2022-01-01 03:23:01.000,421.0,"{1479963453: '2022-01-01 03:16:00', 309441562: '2022-01-01 03:16:28', 309441547: '2022-01-01 03:16:56', 306221950: '2022-01-01 03:17:24', 399384843: '2022-01-01 03:17:52', 306221941: '2022-01-01 03:18:20', 306222676: '2022-01-01 03:18:48', 306221960: '2022-01-01 03:19:16', 306221900: '2022-01-01 03:19:44', 306222385: '2022-01-01 03:20:12', 306222128: '2022-01-01 03:20:40', 307662242: '2022-01-01 03:21:08', 309450366: '2022-01-01 03:21:36', 307662284: '2022-01-01 03:22:04', 307662889: '2022-01-01 03:22:32', 280324485: '2022-01-01 03:23:01'}"
1260,1260,7756059845,291556214,1,20,23,2022-01-01 20:23:00,"[7756059845, 307662149, 307661801, 307662284, 307662889, 307663269, 297675884, 291556214]",2022-01-01 20:27:46.900,286.9,"{7756059845: '2022-01-01 20:23:00', 307662149: '2022-01-01 20:23:40', 307661801: '2022-01-01 20:24:21', 307662284: '2022-01-01 20:25:02', 307662889: '2022-01-01 20:25:43', 307663269: '2022-01-01 20:26:24', 297675884: '2022-01-01 20:27:05', 291556214: '2022-01-01 20:27:46'}"
1261,1261,307662242,307661801,1,19,8,2022-01-01 19:08:00,"[307662242, 309450366, 307662284, 307661801]",2022-01-01 19:08:29.600,29.6,"{307662242: '2022-01-01 19:08:00', 309450366: '2022-01-01 19:08:09', 307662284: '2022-01-01 19:08:19', 307661801: '2022-01-01 19:08:29'}"
1262,1262,306221900,7756059836,1,16,46,2022-01-01 16:46:00,"[306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 16:47:16.400,76.4,"{306221900: '2022-01-01 16:46:00', 306222385: '2022-01-01 16:46:08', 306222128: '2022-01-01 16:46:16', 307662242: '2022-01-01 16:46:25', 309450366: '2022-01-01 16:46:33', 307662284: '2022-01-01 16:46:42', 307661801: '2022-01-01 16:46:50', 307662149: '2022-01-01 16:46:59', 7756059845: '2022-01-01 16:47:07', 7756059836: '2022-01-01 16:47:16'}"
1263,1263,306225009,309450366,1,19,13,2022-01-01 19:13:00,"[306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366]",2022-01-01 19:14:05.300,65.3,"{306225009: '2022-01-01 19:13:00', 306225011: '2022-01-01 19:13:09', 306225115: '2022-01-01 19:13:18', 306221900: '2022-01-01 19:13:27', 306222385: '2022-01-01 19:13:37', 306222128: '2022-01-01 19:13:46', 307662242: '2022-01-01 19:13:55', 309450366: '2022-01-01 19:14:05'}"
1264,1264,306221900,306221765,1,11,15,2022-01-01 11:15:00,"[306221900, 306225115, 306225011, 306221653, 306225000, 306221765]",2022-01-01 11:15:56.000,56.0,"{306221900: '2022-01-01 11:15:00', 306225115: '2022-01-01 11:15:11', 306225011: '2022-01-01 11:15:22', 306221653: '2022-01-01 11:15:33', 306225000: '2022-01-01 11:15:44', 306221765: '2022-01-01 11:15:56'}"
